epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202151,2021-12-22,627,RS,Arroio do Sal,4301057,city,1336,12997.37329,0,40,0,0.0299,10279,False,True
202151,2021-12-22,624,RS,Arroio dos Ratos,4301107,city,1257,8866.47387,0,42,0,0.0334,14177,False,True
202151,2021-12-22,531,RS,Arroio do Tigre,4301206,city,1308,9751.73339,0,22,0,0.0168,13413,False,True
202151,2021-12-22,572,RS,Arroio Grande,4301305,city,2223,12188.8365,0,58,0,0.0261,18238,False,True
202151,2021-12-22,607,RS,Arvorezinha,4301404,city,931,8932.16924,0,28,0,0.0301,10423,False,True
202151,2021-12-22,502,RS,Augusto Pestana,4301503,city,1011,15313.54135,0,14,0,0.0138,6602,False,True
202151,2021-12-22,586,RS,Áurea,4301552,city,351,9929.27864,0,6,0,0.0171,3535,False,True
202151,2021-12-22,644,RS,Bagé,4301602,city,12179,10037.49948,0,297,0,0.0244,121335,False,True
202151,2021-12-22,574,RS,Balneário Pinhal,4301636,city,1205,8389.6122,0,56,0,0.0465,14363,False,True
202151,2021-12-22,569,RS,Barão,4301651,city,778,12544.34054,0,13,0,0.0167,6202,False,True
202151,2021-12-22,587,RS,Barão de Cotegipe,4301701,city,831,12552.87009,0,10,0,0.012,6620,False,True
202151,2021-12-22,538,RS,Barão do Triunfo,4301750,city,506,6729.6183,0,8,0,0.0158,7519,False,True
202151,2021-12-22,566,RS,Barracão,4301800,city,597,11358.44749,0,16,0,0.0268,5256,False,True
202151,2021-12-22,539,RS,Barra do Guarita,4301859,city,118,3622.96592,0,8,0,0.0678,3257,False,True
202151,2021-12-22,520,RS,Barra do Quaraí,4301875,city,608,14383.72368,0,9,0,0.0148,4227,False,True
202151,2021-12-22,589,RS,Barra do Ribeiro,4301909,city,1194,8807.90794,0,54,0,0.0452,13556,False,True
202151,2021-12-22,542,RS,Barra do Rio Azul,4301925,city,119,7190.33233,0,1,0,0.0084,1655,False,True
202151,2021-12-22,552,RS,Barra Funda,4301958,city,623,24421.79537,0,14,0,0.0225,2551,False,True
202151,2021-12-22,600,RS,Barros Cassal,4302006,city,886,7923.4484,0,14,0,0.0158,11182,False,True
202151,2021-12-22,582,RS,Benjamin Constant do Sul,4302055,city,193,9856.99694,0,2,0,0.0104,1958,False,True
