"city";"city_ibge_code";"date";"epidemiological_week";"estimated_population";"estimated_population_2019";"is_last";"is_repeated";"last_available_confirmed";"last_available_confirmed_per_100k_inhabitants";"last_available_date";"last_available_death_rate";"last_available_deaths";"order_for_place";"place_type";"state";"new_confirmed";"new_deaths"
"Campo Largo do Piauí";2202174.0;"2021-04-12";202115;7311.0;7279.0;"False";"True";327;4472.71235;"2021-04-11";0.0153;5;326;"city";"PI";0;0
"Campo Maior";2202208.0;"2021-04-12";202115;46893.0;46833.0;"False";"True";4428;9442.77397;"2021-04-11";0.0235;104;375;"city";"PI";0;0
"Canavieira";2202251.0;"2021-04-12";202115;3944.0;3950.0;"False";"True";139;3524.3407700000002;"2021-04-11";0.036000000000000004;5;216;"city";"PI";0;0
"Canto do Buriti";2202307.0;"2021-04-12";202115;21258.0;21187.0;"False";"True";805;3786.80967;"2021-04-11";0.0348;28;353;"city";"PI";0;0
"Capitão Gervásio Oliveira";2202455.0;"2021-04-12";202115;4114.0;4100.0;"False";"True";50;1215.36218;"2021-04-11";0.06;3;327;"city";"PI";0;0
"Capitão de Campos";2202406.0;"2021-04-12";202115;11445.0;11417.0;"False";"True";718;6273.4818700000005;"2021-04-11";0.0279;20;329;"city";"PI";0;0
"Caracol";2202505.0;"2021-04-12";202115;10964.0;10916.0;"False";"True";248;2261.94819;"2021-04-11";0.0282;7;365;"city";"PI";0;0
"Caraúbas do Piauí";2202539.0;"2021-04-12";202115;5890.0;5868.0;"False";"True";177;3005.0933800000003;"2021-04-11";0.0395;7;320;"city";"PI";0;0
"Caridade do Piauí";2202554.0;"2021-04-12";202115;5085.0;5067.0;"False";"True";423;8318.58407;"2021-04-11";0.0047;2;310;"city";"PI";0;0
"Castelo do Piauí";2202604.0;"2021-04-12";202115;19715.0;19716.0;"False";"True";749;3799.13771;"2021-04-11";0.0267;20;355;"city";"PI";0;0
"Caxingó";2202653.0;"2021-04-12";202115;5451.0;5424.0;"False";"True";134;2458.2645399999997;"2021-04-11";0.0075;1;315;"city";"PI";0;0
"Cocal";2202703.0;"2021-04-12";202115;27845.0;27787.0;"False";"True";813;2919.7342399999998;"2021-04-11";0.0308;25;344;"city";"PI";0;0
"Cocal de Telha";2202711.0;"2021-04-12";202115;4899.0;4891.0;"False";"True";332;6776.89324;"2021-04-11";0.0271;9;340;"city";"PI";0;0
"Cocal dos Alves";2202729.0;"2021-04-12";202115;6168.0;6153.0;"False";"True";249;4036.9649799999997;"2021-04-11";0.0241;6;346;"city";"PI";0;0
"Coivaras";2202737.0;"2021-04-12";202115;4032.0;4020.0;"False";"True";202;5009.92063;"2021-04-11";0.0198;4;341;"city";"PI";0;0
"Colônia do Gurguéia";2202752.0;"2021-04-12";202115;6516.0;6484.0;"False";"True";208;3192.14242;"2021-04-11";0.0192;4;358;"city";"PI";0;0
"Colônia do Piauí";2202778.0;"2021-04-12";202115;7661.0;7656.0;"False";"True";254;3315.49406;"2021-04-11";0.0157;4;346;"city";"PI";0;0
"Conceição do Canindé";2202802.0;"2021-04-12";202115;4807.0;4803.0;"False";"True";194;4035.78115;"2021-04-11";0.0309;6;285;"city";"PI";0;0
"Coronel José Dias";2202851.0;"2021-04-12";202115;4685.0;4682.0;"False";"True";96;2049.09285;"2021-04-11";0.0312;3;295;"city";"PI";0;0
"Corrente";2202901.0;"2021-04-12";202115;26709.0;26644.0;"False";"True";1213;4541.5403;"2021-04-11";0.0124;15;351;"city";"PI";0;0
"Cristalândia do Piauí";2203008.0;"2021-04-12";202115;8323.0;8294.0;"False";"True";45;540.67043;"2021-04-11";0.0222;1;259;"city";"PI";0;0
"Cristino Castro";2203107.0;"2021-04-12";202115;10444.0;10423.0;"False";"True";391;3743.7763299999997;"2021-04-11";0.0205;8;325;"city";"PI";0;0
"Curimatá";2203206.0;"2021-04-12";202115;11426.0;11388.0;"False";"True";556;4866.09487;"2021-04-11";0.0162;9;329;"city";"PI";0;0
"Currais";2203230.0;"2021-04-12";202115;4968.0;4954.0;"False";"True";226;4549.114329999999;"2021-04-11";0.0044;1;341;"city";"PI";0;0
"Curral Novo do Piauí";2203271.0;"2021-04-12";202115;5367.0;5343.0;"False";"True";241;4490.404320000001;"2021-04-11";0.0041;1;322;"city";"PI";0;0
"Curralinhos";2203255.0;"2021-04-12";202115;4459.0;4443.0;"False";"True";253;5673.91792;"2021-04-11";0.004;1;320;"city";"PI";0;0
"Demerval Lobão";2203305.0;"2021-04-12";202115;13840.0;13817.0;"False";"True";2338;16893.063580000002;"2021-04-11";0.006;14;362;"city";"PI";0;0
"Dirceu Arcoverde";2203354.0;"2021-04-12";202115;7029.0;7011.0;"False";"True";197;2802.67463;"2021-04-11";0.0305;6;332;"city";"PI";0;0
"Dom Expedito Lopes";2203404.0;"2021-04-12";202115;6922.0;6904.0;"False";"True";165;2383.70413;"2021-04-11";0.0485;8;337;"city";"PI";0;0
"Dom Inocêncio";2203453.0;"2021-04-12";202115;9565.0;9556.0;"False";"True";145;1515.94354;"2021-04-11";0.0276;4;330;"city";"PI";0;0
"Domingos Mourão";2203420.0;"2021-04-12";202115;4354.0;4355.0;"False";"True";135;3100.59715;"2021-04-11";0.0222;3;325;"city";"PI";0;0
"Elesbão Veloso";2203503.0;"2021-04-12";202115;14575.0;14602.0;"False";"True";636;4363.63636;"2021-04-11";0.033;21;352;"city";"PI";0;0
"Eliseu Martins";2203602.0;"2021-04-12";202115;4930.0;4915.0;"False";"True";240;4868.15416;"2021-04-11";0.0417;10;277;"city";"PI";0;0
"Esperantina";2203701.0;"2021-04-12";202115;39848.0;39737.0;"False";"True";2023;5076.79181;"2021-04-11";0.0302;61;361;"city";"PI";0;0
"Fartura do Piauí";2203750.0;"2021-04-12";202115;5319.0;5307.0;"False";"True";165;3102.0868600000003;"2021-04-11";0.0182;3;351;"city";"PI";0;0
"Flores do Piauí";2203800.0;"2021-04-12";202115;4462.0;4463.0;"False";"True";118;2644.5540100000003;"2021-04-11";0.0254;3;311;"city";"PI";0;0
"Floresta do Piauí";2203859.0;"2021-04-12";202115;2560.0;2558.0;"False";"True";97;3789.0625;"2021-04-11";0.0412;4;307;"city";"PI";0;0
"Floriano";2203909.0;"2021-04-12";202115;60025.0;59935.0;"False";"True";6538;10892.128279999999;"2021-04-11";0.0167;109;359;"city";"PI";0;0
"Francinópolis";2204006.0;"2021-04-12";202115;5347.0;5348.0;"False";"True";60;1122.12456;"2021-04-11";0.0167;1;361;"city";"PI";0;0
"Francisco Ayres";2204105.0;"2021-04-12";202115;4323.0;4348.0;"False";"True";135;3122.83137;"2021-04-11";0.037000000000000005;5;348;"city";"PI";0;0
"Francisco Macedo";2204154.0;"2021-04-12";202115;3200.0;3184.0;"False";"True";396;12375.0;"2021-04-11";0.0101;4;266;"city";"PI";0;0
"Francisco Santos";2204204.0;"2021-04-12";202115;9372.0;9319.0;"False";"True";253;2699.53052;"2021-04-11";0.0079;2;345;"city";"PI";0;0
"Fronteiras";2204303.0;"2021-04-12";202115;11659.0;11625.0;"False";"True";555;4760.27104;"2021-04-11";0.0126;7;340;"city";"PI";0;0
"Geminiano";2204352.0;"2021-04-12";202115;5460.0;5442.0;"False";"True";235;4304.0293;"2021-04-11";0.0085;2;298;"city";"PI";0;0
"Gilbués";2204402.0;"2021-04-12";202115;10694.0;10690.0;"False";"True";361;3375.72471;"2021-04-11";0.0083;3;323;"city";"PI";0;0
"Guadalupe";2204501.0;"2021-04-12";202115;10497.0;10499.0;"False";"True";992;9450.319140000001;"2021-04-11";0.0141;14;322;"city";"PI";0;0
"Guaribas";2204550.0;"2021-04-12";202115;4568.0;4562.0;"False";"True";77;1685.63923;"2021-04-11";0.026000000000000002;2;278;"city";"PI";0;0
"Hugo Napoleão";2204600.0;"2021-04-12";202115;3879.0;3877.0;"False";"True";403;10389.275590000001;"2021-04-11";0.0199;8;329;"city";"PI";0;0
"Ilha Grande";2204659.0;"2021-04-12";202115;9457.0;9426.0;"False";"True";628;6640.5836899999995;"2021-04-11";0.0159;10;354;"city";"PI";0;0
"Inhuma";2204709.0;"2021-04-12";202115;15319.0;15308.0;"False";"True";603;3936.2882700000005;"2021-04-11";0.0166;10;362;"city";"PI";0;0
"Ipiranga do Piauí";2204808.0;"2021-04-12";202115;9838.0;9811.0;"False";"True";362;3679.6096799999996;"2021-04-11";0.0166;6;340;"city";"PI";0;0
"Isaías Coelho";2204907.0;"2021-04-12";202115;8566.0;8549.0;"False";"True";429;5008.17184;"2021-04-11";0.0023;1;320;"city";"PI";0;0
"Itainópolis";2205003.0;"2021-04-12";202115;11551.0;11530.0;"False";"True";462;3999.65371;"2021-04-11";0.013000000000000001;6;324;"city";"PI";0;0
"Itaueira";2205102.0;"2021-04-12";202115;11028.0;11019.0;"False";"True";86;779.83315;"2021-04-11";0.1163;10;358;"city";"PI";0;0
"Jacobina do Piauí";2205151.0;"2021-04-12";202115;5729.0;5741.0;"False";"True";225;3927.3869799999998;"2021-04-11";0.0089;2;290;"city";"PI";0;0
"Jaicós";2205201.0;"2021-04-12";202115;19170.0;19104.0;"False";"True";678;3536.77621;"2021-04-11";0.0265;18;329;"city";"PI";0;0
"Jardim do Mulato";2205250.0;"2021-04-12";202115;4513.0;4504.0;"False";"True";155;3434.52249;"2021-04-11";0.0194;3;249;"city";"PI";0;0
"Jatobá do Piauí";2205276.0;"2021-04-12";202115;4875.0;4865.0;"False";"True";158;3241.02564;"2021-04-11";0.038;6;310;"city";"PI";0;0
"Jerumenha";2205300.0;"2021-04-12";202115;4447.0;4452.0;"False";"True";164;3687.8794700000003;"2021-04-11";0.0183;3;315;"city";"PI";0;0
"Joaquim Pires";2205409.0;"2021-04-12";202115;14376.0;14354.0;"False";"True";1052;7317.75181;"2021-04-11";0.0143;15;328;"city";"PI";0;0
"Joca Marques";2205458.0;"2021-04-12";202115;5466.0;5443.0;"False";"True";418;7647.27406;"2021-04-11";0.0072;3;301;"city";"PI";0;0
"José de Freitas";2205508.0;"2021-04-12";202115;39336.0;39208.0;"False";"True";2766;7031.726659999999;"2021-04-11";0.0159;44;354;"city";"PI";0;0
"João Costa";2205359.0;"2021-04-12";202115;3005.0;3008.0;"False";"True";128;4259.56739;"2021-04-11";0.0078;1;253;"city";"PI";0;0
"Juazeiro do Piauí";2205516.0;"2021-04-12";202115;5485.0;5478.0;"False";"True";221;4029.1704600000003;"2021-04-11";0.0045;1;329;"city";"PI";0;0
"Jurema";2205532.0;"2021-04-12";202115;4777.0;4763.0;"False";"True";144;3014.44421;"2021-04-11";0.0208;3;288;"city";"PI";0;0
"Júlio Borges";2205524.0;"2021-04-12";202115;5640.0;5627.0;"False";"True";112;1985.8156;"2021-04-11";0.0714;8;346;"city";"PI";0;0
"Lagoa Alegre";2205557.0;"2021-04-12";202115;8577.0;8542.0;"False";"True";311;3625.97645;"2021-04-11";0.0354;11;300;"city";"PI";0;0
"Lagoa de São Francisco";2205573.0;"2021-04-12";202115;6777.0;6758.0;"False";"True";310;4574.29541;"2021-04-11";0.0129;4;318;"city";"PI";0;0
"Lagoa do Barro do Piauí";2205565.0;"2021-04-12";202115;4656.0;4655.0;"False";"True";753;16172.680409999999;"2021-04-11";0.0027;2;359;"city";"PI";0;0
"Lagoa do Piauí";2205581.0;"2021-04-12";202115;4075.0;4064.0;"False";"True";496;12171.77914;"2021-04-11";0.006;3;335;"city";"PI";0;0
"Lagoa do Sítio";2205599.0;"2021-04-12";202115;5198.0;5177.0;"False";"True";78;1500.57715;"2021-04-11";0.1154;9;332;"city";"PI";0;0
"Lagoinha do Piauí";2205540.0;"2021-04-12";202115;2858.0;2845.0;"False";"True";206;7207.83765;"2021-04-11";0.0243;5;312;"city";"PI";0;0
"Landri Sales";2205607.0;"2021-04-12";202115;5283.0;5295.0;"False";"True";486;9199.31857;"2021-04-11";0.0185;9;333;"city";"PI";0;0
"Luzilândia";2205805.0;"2021-04-12";202115;25504.0;25486.0;"False";"True";2041;8002.66625;"2021-04-11";0.0191;39;355;"city";"PI";0;0
"Luís Correia";2205706.0;"2021-04-12";202115;30438.0;30311.0;"False";"True";871;2861.55464;"2021-04-11";0.0367;32;361;"city";"PI";0;0
"Madeiro";2205854.0;"2021-04-12";202115;8342.0;8310.0;"False";"True";383;4591.22513;"2021-04-11";0.0052;2;324;"city";"PI";0;0
"Manoel Emídio";2205904.0;"2021-04-12";202115;5351.0;5349.0;"False";"True";345;6447.39301;"2021-04-11";0.0261;9;354;"city";"PI";0;0
"Marcolândia";2205953.0;"2021-04-12";202115;8543.0;8492.0;"False";"True";723;8463.06918;"2021-04-11";0.0277;20;338;"city";"PI";0;0
"Marcos Parente";2206001.0;"2021-04-12";202115;4547.0;4549.0;"False";"True";177;3892.67649;"2021-04-11";0.0282;5;344;"city";"PI";0;0
"Massapê do Piauí";2206050.0;"2021-04-12";202115;6449.0;6441.0;"False";"True";150;2325.94201;"2021-04-11";0.0;0;301;"city";"PI";0;0
"Matias Olímpio";2206100.0;"2021-04-12";202115;10958.0;10936.0;"False";"True";428;3905.8222299999998;"2021-04-11";0.0187;8;335;"city";"PI";0;0
"Miguel Alves";2206209.0;"2021-04-12";202115;33833.0;33760.0;"False";"True";1585;4684.77522;"2021-04-11";0.0164;26;358;"city";"PI";0;0
"Miguel Leão";2206308.0;"2021-04-12";202115;1242.0;1246.0;"False";"True";75;6038.6473399999995;"2021-04-11";0.0;0;293;"city";"PI";0;0
"Milton Brandão";2206357.0;"2021-04-12";202115;6608.0;6613.0;"False";"True";135;2042.9782100000002;"2021-04-11";0.0222;3;322;"city";"PI";0;0
"Monsenhor Gil";2206407.0;"2021-04-12";202115;10564.0;10564.0;"False";"True";1041;9854.22189;"2021-04-11";0.0231;24;351;"city";"PI";0;0
"Monsenhor Hipólito";2206506.0;"2021-04-12";202115;7767.0;7749.0;"False";"True";381;4905.36887;"2021-04-11";0.0052;2;346;"city";"PI";0;0
"Monte Alegre do Piauí";2206605.0;"2021-04-12";202115;10615.0;10613.0;"False";"True";642;6048.04522;"2021-04-11";0.0156;10;307;"city";"PI";0;0
"Morro Cabeça no Tempo";2206654.0;"2021-04-12";202115;4530.0;4532.0;"False";"True";66;1456.95364;"2021-04-11";0.0152;1;350;"city";"PI";0;0
"Morro do Chapéu do Piauí";2206670.0;"2021-04-12";202115;6811.0;6796.0;"False";"True";640;9396.56438;"2021-04-11";0.0063;4;339;"city";"PI";0;0
"Murici dos Portelas";2206696.0;"2021-04-12";202115;9209.0;9159.0;"False";"True";190;2063.19904;"2021-04-11";0.0421;8;302;"city";"PI";0;0
"Nazaré do Piauí";2206704.0;"2021-04-12";202115;7322.0;7339.0;"False";"True";274;3742.14695;"2021-04-11";0.0219;6;355;"city";"PI";0;0
"Nazária";2206720.0;"2021-04-12";202115;8602.0;8570.0;"False";"True";315;3661.9390799999996;"2021-04-11";0.0286;9;357;"city";"PI";0;0
"Nossa Senhora de Nazaré";2206753.0;"2021-04-12";202115;4891.0;4870.0;"False";"True";296;6051.93212;"2021-04-11";0.0338;10;304;"city";"PI";0;0
"Nossa Senhora dos Remédios";2206803.0;"2021-04-12";202115;8723.0;8692.0;"False";"True";647;7417.172990000001;"2021-04-11";0.0155;10;329;"city";"PI";0;0
"Nova Santa Rita";2207959.0;"2021-04-12";202115;4383.0;4374.0;"False";"True";111;2532.51198;"2021-04-11";0.036000000000000004;4;330;"city";"PI";0;0
"Novo Oriente do Piauí";2206902.0;"2021-04-12";202115;6556.0;6565.0;"False";"True";227;3462.4771200000005;"2021-04-11";0.0441;10;297;"city";"PI";0;0
"Novo Santo Antônio";2206951.0;"2021-04-12";202115;3003.0;2991.0;"False";"True";189;6293.70629;"2021-04-11";0.0159;3;325;"city";"PI";0;0
"Oeiras";2207009.0;"2021-04-12";202115;37085.0;37029.0;"False";"True";3321;8955.103140000001;"2021-04-11";0.0142;47;353;"city";"PI";0;0
"Olho D'Água do Piauí";2207108.0;"2021-04-12";202115;2468.0;2459.0;"False";"True";148;5996.758510000001;"2021-04-11";0.0203;3;330;"city";"PI";0;0
"Padre Marcos";2207207.0;"2021-04-12";202115;6873.0;6868.0;"False";"True";473;6882.00204;"2021-04-11";0.0106;5;328;"city";"PI";0;0
"Paes Landim";2207306.0;"2021-04-12";202115;4126.0;4129.0;"False";"True";51;1236.0639800000001;"2021-04-11";0.0196;1;307;"city";"PI";0;0
"Pajeú do Piauí";2207355.0;"2021-04-12";202115;3404.0;3389.0;"False";"True";77;2262.04465;"2021-04-11";0.0909;7;298;"city";"PI";0;0
"Palmeira do Piauí";2207405.0;"2021-04-12";202115;5036.0;5043.0;"False";"True";211;4189.8332;"2021-04-11";0.019;4;306;"city";"PI";0;0
"Palmeirais";2207504.0;"2021-04-12";202115;14587.0;14539.0;"False";"True";283;1940.0836399999998;"2021-04-11";0.0283;8;350;"city";"PI";0;0
"Paquetá";2207553.0;"2021-04-12";202115;3937.0;3945.0;"False";"True";112;2844.8056899999997;"2021-04-11";0.0268;3;287;"city";"PI";0;0
"Parnaguá";2207603.0;"2021-04-12";202115;10819.0;10791.0;"False";"True";208;1922.54367;"2021-04-11";0.0337;7;328;"city";"PI";0;0
"Parnaíba";2207702.0;"2021-04-12";202115;153482.0;153078.0;"False";"True";11567;7536.3886299999995;"2021-04-11";0.0228;264;381;"city";"PI";0;0
"Passagem Franca do Piauí";2207751.0;"2021-04-12";202115;4323.0;4313.0;"False";"True";210;4857.737679999999;"2021-04-11";0.0286;6;330;"city";"PI";0;0
"Patos do Piauí";2207777.0;"2021-04-12";202115;6406.0;6392.0;"False";"True";211;3293.78707;"2021-04-11";0.019;4;308;"city";"PI";0;0
"Pau D'Arco do Piauí";2207793.0;"2021-04-12";202115;4065.0;4045.0;"False";"True";285;7011.07011;"2021-04-11";0.0175;5;334;"city";"PI";0;0
"Paulistana";2207801.0;"2021-04-12";202115;20554.0;20523.0;"False";"True";878;4271.67461;"2021-04-11";0.0114;10;329;"city";"PI";0;0
"Pavussu";2207850.0;"2021-04-12";202115;3669.0;3677.0;"False";"True";194;5287.54429;"2021-04-11";0.0361;7;333;"city";"PI";0;0
"Pedro II";2207900.0;"2021-04-12";202115;38778.0;38742.0;"False";"True";2324;5993.08886;"2021-04-11";0.025;58;359;"city";"PI";0;0
"Pedro Laurentino";2207934.0;"2021-04-12";202115;2544.0;2536.0;"False";"True";62;2437.1069199999997;"2021-04-11";0.0323;2;328;"city";"PI";0;0
"Picos";2208007.0;"2021-04-12";202115;78431.0;78222.0;"False";"True";6108;7787.73699;"2021-04-11";0.019;116;363;"city";"PI";0;0
"Pimenteiras";2208106.0;"2021-04-12";202115;12139.0;12127.0;"False";"True";719;5923.05791;"2021-04-11";0.0292;21;365;"city";"PI";0;0
"Pio IX";2208205.0;"2021-04-12";202115;18459.0;18425.0;"False";"True";586;3174.60317;"2021-04-11";0.0222;13;351;"city";"PI";0;0
"Piracuruca";2208304.0;"2021-04-12";202115;28874.0;28791.0;"False";"True";1612;5582.877329999999;"2021-04-11";0.0279;45;372;"city";"PI";0;0
"Piripiri";2208403.0;"2021-04-12";202115;63787.0;63742.0;"False";"True";7136;11187.23251;"2021-04-11";0.0171;122;353;"city";"PI";0;0
"Porto";2208502.0;"2021-04-12";202115;12608.0;12568.0;"False";"True";520;4124.3654799999995;"2021-04-11";0.0231;12;345;"city";"PI";0;0
"Porto Alegre do Piauí";2208551.0;"2021-04-12";202115;2720.0;2710.0;"False";"True";157;5772.05882;"2021-04-11";0.0127;2;276;"city";"PI";0;0
"Prata do Piauí";2208601.0;"2021-04-12";202115;3150.0;3151.0;"False";"True";138;4380.95238;"2021-04-11";0.028999999999999998;4;308;"city";"PI";0;0
"Queimada Nova";2208650.0;"2021-04-12";202115;9017.0;8992.0;"False";"True";544;6033.04869;"2021-04-11";0.0055;3;350;"city";"PI";0;0
"Redenção do Gurguéia";2208700.0;"2021-04-12";202115;8796.0;8778.0;"False";"True";250;2842.2009999999996;"2021-04-11";0.06;15;340;"city";"PI";0;0
"Regeneração";2208809.0;"2021-04-12";202115;17979.0;17978.0;"False";"True";828;4605.37294;"2021-04-11";0.0169;14;345;"city";"PI";0;0
"Riacho Frio";2208858.0;"2021-04-12";202115;4309.0;4312.0;"False";"True";108;2506.38199;"2021-04-11";0.0278;3;261;"city";"PI";0;0
"Ribeira do Piauí";2208874.0;"2021-04-12";202115;4488.0;4477.0;"False";"True";28;623.88592;"2021-04-11";0.1071;3;360;"city";"PI";0;0
"Ribeiro Gonçalves";2208908.0;"2021-04-12";202115;7376.0;7341.0;"False";"True";575;7795.55315;"2021-04-11";0.0139;8;335;"city";"PI";0;0
"Rio Grande do Piauí";2209005.0;"2021-04-12";202115;6433.0;6432.0;"False";"True";255;3963.9359600000003;"2021-04-11";0.0196;5;353;"city";"PI";0;0
"Santa Cruz do Piauí";2209104.0;"2021-04-12";202115;6247.0;6240.0;"False";"True";745;11925.72435;"2021-04-11";0.0188;14;328;"city";"PI";0;0
"Santa Cruz dos Milagres";2209153.0;"2021-04-12";202115;4033.0;4019.0;"False";"True";211;5231.83734;"2021-04-11";0.0095;2;287;"city";"PI";0;0
"Santa Filomena";2209203.0;"2021-04-12";202115;6254.0;6253.0;"False";"True";58;927.4064599999999;"2021-04-11";0.0517;3;320;"city";"PI";0;0
"Santa Luz";2209302.0;"2021-04-12";202115;5882.0;5860.0;"False";"True";185;3145.1887100000004;"2021-04-11";0.027000000000000003;5;342;"city";"PI";0;0
"Santa Rosa do Piauí";2209377.0;"2021-04-12";202115;5255.0;5257.0;"False";"True";86;1636.53663;"2021-04-11";0.0116;1;298;"city";"PI";0;0
"Santana do Piauí";2209351.0;"2021-04-12";202115;4642.0;4634.0;"False";"True";137;2951.31409;"2021-04-11";0.0219;3;321;"city";"PI";0;0
"Santo Antônio de Lisboa";2209401.0;"2021-04-12";202115;6441.0;6415.0;"False";"True";31;481.29172;"2021-04-11";0.129;4;328;"city";"PI";0;0
"Santo Antônio dos Milagres";2209450.0;"2021-04-12";202115;2166.0;2161.0;"False";"True";120;5540.1662;"2021-04-11";0.0167;2;308;"city";"PI";0;0
"Santo Inácio do Piauí";2209500.0;"2021-04-12";202115;3803.0;3798.0;"False";"True";181;4759.4004700000005;"2021-04-11";0.0221;4;303;"city";"PI";0;0
"Sebastião Barros";2210623.0;"2021-04-12";202115;3451.0;3469.0;"False";"True";22;637.4963799999999;"2021-04-11";0.1364;3;294;"city";"PI";0;0
"Sebastião Leal";2210631.0;"2021-04-12";202115;4303.0;4294.0;"False";"True";302;7018.35928;"2021-04-11";0.0099;3;284;"city";"PI";0;0
"Sigefredo Pacheco";2210656.0;"2021-04-12";202115;10058.0;10041.0;"False";"True";329;3271.0280399999997;"2021-04-11";0.0274;9;334;"city";"PI";0;0
"Simplício Mendes";2210805.0;"2021-04-12";202115;12746.0;12711.0;"False";"True";774;6072.493329999999;"2021-04-11";0.0207;16;339;"city";"PI";0;0
"Simões";2210706.0;"2021-04-12";202115;14649.0;14633.0;"False";"True";590;4027.5786700000003;"2021-04-11";0.0102;6;320;"city";"PI";0;0
"Socorro do Piauí";2210904.0;"2021-04-12";202115;4563.0;4569.0;"False";"True";107;2344.9485;"2021-04-11";0.0561;6;335;"city";"PI";0;0
"Sussuapara";2210938.0;"2021-04-12";202115;6767.0;6730.0;"False";"True";297;4388.94636;"2021-04-11";0.0101;3;314;"city";"PI";0;0
"São Braz do Piauí";2209559.0;"2021-04-12";202115;4451.0;4448.0;"False";"True";53;1190.74365;"2021-04-11";0.1132;6;281;"city";"PI";0;0
"São Francisco de Assis do Piauí";2209658.0;"2021-04-12";202115;5779.0;5755.0;"False";"True";47;813.2895;"2021-04-11";0.0426;2;324;"city";"PI";0;0
"São Francisco do Piauí";2209708.0;"2021-04-12";202115;6420.0;6423.0;"False";"True";109;1697.81931;"2021-04-11";0.0459;5;352;"city";"PI";0;0
"São Félix do Piauí";2209609.0;"2021-04-12";202115;2932.0;2942.0;"False";"True";113;3854.0245600000003;"2021-04-11";0.0177;2;288;"city";"PI";0;0
"São Gonçalo do Gurguéia";2209757.0;"2021-04-12";202115;3057.0;3041.0;"False";"True";95;3107.62185;"2021-04-11";0.0316;3;298;"city";"PI";0;0
"São Gonçalo do Piauí";2209807.0;"2021-04-12";202115;5030.0;5015.0;"False";"True";280;5566.6004;"2021-04-11";0.0107;3;346;"city";"PI";0;0
"São José do Divino";2210052.0;"2021-04-12";202115;5354.0;5346.0;"False";"True";120;2241.3149;"2021-04-11";0.0583;7;382;"city";"PI";0;0
"São José do Peixe";2210102.0;"2021-04-12";202115;3741.0;3745.0;"False";"True";60;1603.84924;"2021-04-11";0.0167;1;341;"city";"PI";0;0
"São José do Piauí";2210201.0;"2021-04-12";202115;6700.0;6705.0;"False";"True";133;1985.07463;"2021-04-11";0.0602;8;361;"city";"PI";0;0
