epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-05,328,AL,Jundiá,2703908,city,110,2658.93159,0,3,0,0.0273,4137,False,True
202114,2021-04-05,342,AL,Junqueiro,2704005,city,780,3155.08454,0,28,0,0.0359,24722,False,True
202114,2021-04-05,342,AL,Lagoa da Canoa,2704104,city,635,3573.2373,0,16,0,0.0252,17771,False,True
202114,2021-04-05,348,AL,Limoeiro de Anadia,2704203,city,746,2592.88867,0,21,0,0.0282,28771,False,True
202114,2021-04-05,394,AL,Maceió,2704302,city,59735,5825.75876,0,1569,0,0.0263,1025360,False,True
202114,2021-04-05,332,AL,Major Isidoro,2704401,city,566,2849.37576,0,16,0,0.0283,19864,False,True
202114,2021-04-05,347,AL,Maragogi,2704500,city,1065,3224.14628,0,27,0,0.0254,33032,False,True
202114,2021-04-05,330,AL,Maravilha,2704609,city,154,1710.35096,0,7,0,0.0455,9004,False,True
202114,2021-04-05,368,AL,Marechal Deodoro,2704708,city,4353,8310.42383,0,60,0,0.0138,52380,False,True
202114,2021-04-05,350,AL,Maribondo,2704807,city,395,2994.01198,0,16,0,0.0405,13193,False,True
202114,2021-04-05,325,AL,Mar Vermelho,2704906,city,70,2003.43446,0,1,0,0.0143,3494,False,True
202114,2021-04-05,320,AL,Mata Grande,2705002,city,313,1241.71857,0,11,0,0.0351,25207,False,True
202114,2021-04-05,345,AL,Matriz de Camaragibe,2705101,city,1196,4855.07835,0,27,0,0.0226,24634,False,True
202114,2021-04-05,337,AL,Messias,2705200,city,788,4370.25123,0,23,0,0.0292,18031,False,True
202114,2021-04-05,319,AL,Minador do Negrão,2705309,city,108,2029.31229,0,4,0,0.037,5322,False,True
202114,2021-04-05,327,AL,Monteirópolis,2705408,city,169,2358.68807,0,2,0,0.0118,7165,False,True
202114,2021-04-05,352,AL,Murici,2705507,city,772,2724.73794,0,37,0,0.0479,28333,False,True
202114,2021-04-05,341,AL,Novo Lino,2705606,city,145,1136.00752,0,9,0,0.0621,12764,False,True
202114,2021-04-05,346,AL,Olho d'Água das Flores,2705705,city,1257,5782.50069,0,24,0,0.0191,21738,False,True
202114,2021-04-05,322,AL,Olho d'Água do Casado,2705804,city,76,804.99947,0,2,0,0.0263,9441,False,True
202114,2021-04-05,318,AL,Olho d'Água Grande,2705903,city,154,3003.12012,0,7,0,0.0455,5128,False,True
202114,2021-04-05,332,AL,Olivença,2706000,city,370,3174.05851,0,6,0,0.0162,11657,False,True
202114,2021-04-05,319,AL,Ouro Branco,2706109,city,163,1413.09059,0,5,0,0.0307,11535,False,True
202114,2021-04-05,343,AL,Palestina,2706208,city,336,6670.63728,0,3,0,0.0089,5037,False,True
202114,2021-04-05,365,AL,Palmeira dos Índios,2706307,city,3048,4156.15583,0,68,0,0.0223,73337,False,True
202114,2021-04-05,323,AL,Pão de Açúcar,2706406,city,1026,4213.37933,0,19,0,0.0185,24351,False,True
202114,2021-04-05,312,AL,Pariconha,2706422,city,452,4288.83196,0,1,0,0.0022,10539,False,True
202114,2021-04-05,348,AL,Paripueira,2706448,city,227,1702.67027,0,12,0,0.0529,13332,False,True
202114,2021-04-05,331,AL,Passo de Camaragibe,2706505,city,441,2890.28706,0,12,0,0.0272,15258,False,True
202114,2021-04-05,342,AL,Paulo Jacinto,2706604,city,227,3002.6455,0,9,0,0.0396,7560,False,True
202114,2021-04-05,343,AL,Penedo,2706703,city,2522,3950.13,0,25,0,0.0099,63846,False,True
202114,2021-04-05,347,AL,Piaçabuçu,2706802,city,573,3210.44375,0,16,0,0.0279,17848,False,True
202114,2021-04-05,351,AL,Pilar,2706901,city,2179,6188.23128,0,32,0,0.0147,35212,False,True
202114,2021-04-05,332,AL,Pindoba,2707008,city,84,2891.56627,0,1,0,0.0119,2905,False,True
202114,2021-04-05,325,AL,Piranhas,2707107,city,660,2620.81563,0,13,0,0.0197,25183,False,True
202114,2021-04-05,332,AL,Poço das Trincheiras,2707206,city,309,2143.15439,0,3,0,0.0097,14418,False,True
202114,2021-04-05,346,AL,Porto Calvo,2707305,city,955,3504.71577,0,24,0,0.0251,27249,False,True
202114,2021-04-05,326,AL,Porto de Pedras,2707404,city,263,3415.14089,0,5,0,0.019,7701,False,True
